recorded_date,line_name,shift_name,recorded_hour,day_of_week,week_of_year,month,is_weekend,shift_num,line_encoded,total_output,total_pass,total_reject,reject_rate,pass_rate,downtime_rate,avg_sec_per_unit,availability,perfomance,quality,total_downtime_seconds,downtime_count,troughput,oee_line,total_output,total_reject,efficiency
2026-02-04,Line B,Shift 1,6,2,6,2,0,1,1,774,2,0,0.0,0.002583979328165375,0.0,37.2093023255814,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,0,111.89562500000001,0.6606835227272727,774,0,0.803
2026-02-04,Line B,Shift 2,14,2,6,2,0,2,1,818,6,0,0.0,0.007334963325183374,0.0,35.2078239608802,0.970316384180791,0.7160909604519774,0.958379661016949,0,0,111.57118644067796,0.6649429378531073,818,0,0.3255
2026-02-05,Line B,Shift 3,22,3,6,2,0,3,1,887,3,0,0.0,0.0033821871476888386,0.0,32.468996617812856,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0,108.73803370786516,0.608338202247191,887,0,0.3185
2026-02-04,Line B,Shift 1,6,2,6,2,0,1,1,734,4,0,0.0,0.005449591280653951,0.0,39.237057220708444,0.9605514124293785,0.6269536723163842,0.9538604519774012,0,0,94.99734463276836,0.5716604519774011,734,0,0.221
2026-02-04,Line B,Shift 2,14,2,6,2,0,2,1,819,6,0,0.0,0.007326007326007326,0.0,35.16483516483517,0.9614744318181819,0.6564625000000001,0.9428977272727272,0,0,95.71289772727273,0.5940198863636363,819,0,0.6145
2026-02-05,Line B,Shift 3,22,3,6,2,0,3,1,763,2,0,0.0,0.002621231979030144,0.016979166666666667,37.745740498034074,0.9596569832402235,0.6435245810055866,0.9638513966480448,489,1,95.2254189944134,0.5946603351955307,763,0,0.983
2026-02-04,Line B,Shift 1,6,2,6,2,0,1,1,975,2,0,0.0,0.0020512820512820513,0.0,29.53846153846154,0.9657640000000001,0.7633297142857142,0.9598091428571428,0,0,127.83445714285713,0.7084662857142857,975,0,0.9418
2026-02-04,Line B,Shift 2,14,2,6,2,0,2,1,936,4,0,0.0,0.004273504273504274,0.0,30.76923076923077,0.961093220338983,0.7580553672316385,0.9796604519774011,0,0,127.4880790960452,0.7118265536723164,936,0,0.4462
2026-02-05,Line B,Shift 3,22,3,6,2,0,3,1,872,3,1,0.0011467889908256881,0.0034403669724770644,0.0,33.027522935779814,0.9595553072625699,0.7858726256983241,0.9731631284916201,0,0,128.4187150837989,0.7342351955307262,872,1,0.75
2026-02-04,Line C,Shift 1,6,2,6,2,0,1,2,944,6,0,0.0,0.006355932203389831,0.0,30.508474576271187,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,0,126.56880681818183,0.7208255681818182,944,0,0.8784
2026-02-04,Line C,Shift 2,14,2,6,2,0,2,2,925,3,1,0.001081081081081081,0.003243243243243243,0.0,31.135135135135137,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,0,125.83853107344632,0.7159553672316384,925,1,0.6263
2026-02-05,Line C,Shift 3,22,3,6,2,0,3,2,756,6,0,0.0,0.007936507936507936,0.1814236111111111,38.095238095238095,0.9660954545454546,0.7738732954545454,0.9695846590909091,5225,1,125.31721590909092,0.7257812499999999,756,0,0.5945
2026-02-04,Line C,Shift 1,6,2,6,2,0,1,2,705,2,0,0.0,0.0028368794326241137,0.0,40.851063829787236,0.9734926553672316,0.6269056497175142,0.9553672316384181,0,0,97.6635593220339,0.5813502824858757,705,0,0.2206
2026-02-04,Line C,Shift 2,14,2,6,2,0,2,2,694,5,0,0.0,0.007204610951008645,0.0,41.4985590778098,0.9717162921348315,0.6548410112359551,0.9551494382022473,0,0,97.9258988764045,0.6051241573033708,694,0,0.9511
2026-02-05,Line C,Shift 3,22,3,6,2,0,3,2,605,3,0,0.0,0.0049586776859504135,0.0,47.603305785123965,0.9691514450867051,0.6074329479768786,0.9537063583815029,0,0,98.41479768786127,0.5575803468208093,605,0,0.7109
2026-02-04,Line C,Shift 1,6,2,6,2,0,1,2,1048,5,1,0.0009541984732824427,0.004770992366412214,0.0,27.480916030534353,0.9558448863636364,0.7807528409090909,0.9775556818181819,0,0,130.69335227272725,0.7297176136363636,1048,1,0.3848
2026-02-04,Line C,Shift 2,14,2,6,2,0,2,2,1050,3,0,0.0,0.002857142857142857,0.0,27.428571428571427,0.959408,0.7887599999999999,0.9514285714285714,0,0,129.8790857142857,0.7162628571428572,1050,0,1.0
2026-02-05,Line C,Shift 3,22,3,6,2,0,3,2,1013,3,1,0.0009871668311944718,0.0029615004935834156,0.0,28.43040473840079,0.9592327485380117,0.7542111111111112,0.9711321637426901,0,0,130.86356725146197,0.7041649122807018,1013,1,0.75
2026-02-04,Line D,Shift 1,6,2,6,2,0,1,3,746,2,0,0.0,0.002680965147453083,0.0,38.605898123324394,0.97625197740113,0.6071683615819209,0.9534841807909605,0,0,88.73045197740113,0.5665514124293786,746,0,0.3424
2026-02-04,Line D,Shift 2,14,2,6,2,0,2,3,729,5,0,0.0,0.006858710562414266,0.0,39.50617283950617,0.9750948863636364,0.5983465909090909,0.9623090909090909,0,0,90.01670454545454,0.5577159090909091,729,0,0.7082
2026-02-05,Line D,Shift 3,22,3,6,2,0,3,3,594,5,0,0.0,0.008417508417508417,0.0679513888888889,48.484848484848484,0.9761469273743016,0.5908648044692737,0.9510592178770949,1957,1,89.68357541899442,0.5472212290502794,594,0,0.319
2026-02-04,Line D,Shift 1,6,2,6,2,0,1,3,939,6,0,0.0,0.006389776357827476,0.03625,30.670926517571885,0.9577932203389831,0.7727412429378532,0.9548954802259887,1044,1,124.61988700564973,0.7059016949152542,939,0,0.9637
2026-02-04,Line D,Shift 2,14,2,6,2,0,2,3,1050,3,0,0.0,0.002857142857142857,0.043298611111111114,27.428571428571427,0.9601118644067796,0.7691152542372881,0.9529186440677966,1247,1,124.07531073446329,0.701254802259887,1050,0,0.7361
2026-02-05,Line D,Shift 3,22,3,6,2,0,3,3,827,5,0,0.0,0.006045949214026602,0.06201388888888889,34.82466747279323,0.9582296511627908,0.8025308139534885,0.9455558139534884,1786,1,125.79796511627907,0.7229529069767442,827,0,0.7741
2026-02-04,Line D,Shift 1,6,2,6,2,0,1,3,811,3,0,0.0,0.0036991368680641184,0.0,35.511713933415535,0.970548275862069,0.7340936781609195,0.969635632183908,0,0,116.3509195402299,0.6886327586206897,811,0,0.9642
2026-02-04,Line D,Shift 2,14,2,6,2,0,2,3,1050,2,0,0.0,0.0019047619047619048,0.0,27.428571428571427,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0,115.43598870056496,0.6333661016949153,1050,0,0.6734
2026-02-05,Line D,Shift 3,22,3,6,2,0,3,3,829,5,0,0.0,0.006031363088057901,0.0,34.74065138721351,0.9663485875706215,0.7424570621468926,0.9622666666666667,0,0,115.46514124293786,0.6876158192090396,829,0,1.0
2026-02-05,Line A,Shift 1,6,3,6,2,0,1,0,843,6,0,0.0,0.0071174377224199285,0.0,34.163701067615655,0.9714869318181818,0.7811892045454545,0.9603221590909091,0,0,126.66471590909092,0.7268857954545455,843,0,0.4326
2026-02-05,Line A,Shift 2,14,3,6,2,0,2,0,1050,5,1,0.0009523809523809524,0.004761904761904762,0.0,27.428571428571427,0.9732103448275863,0.7720936781609196,0.9673367816091953,0,0,126.53528735632183,0.7261856321839081,1050,1,0.8333
2026-02-06,Line A,Shift 3,22,4,6,2,0,3,0,1029,2,1,0.0009718172983479105,0.001943634596695821,0.05767361111111111,27.988338192419825,0.9726114285714286,0.7704497142857143,0.9543937142857143,1661,1,128.15182857142858,0.7158011428571428,1029,1,0.2068
2026-02-05,Line A,Shift 1,6,3,6,2,0,1,0,720,3,0,0.0,0.004166666666666667,0.0,40.0,0.9579948863636364,0.6420017045454546,0.9496204545454545,0,0,99.07823863636364,0.5804988636363636,720,0,0.4095
2026-02-05,Line A,Shift 2,14,3,6,2,0,2,0,773,2,0,0.0,0.00258732212160414,0.0,37.25743855109961,0.9595845714285715,0.6536731428571428,0.9767611428571429,0,0,99.8704,0.6098668571428572,773,0,1.0
2026-02-06,Line A,Shift 3,22,4,6,2,0,3,0,718,3,0,0.0,0.004178272980501393,0.05309027777777778,40.11142061281337,0.960858757062147,0.6334305084745763,0.9482943502824858,1529,1,98.41564971751413,0.5724553672316385,718,0,0.2179
2026-02-05,Line A,Shift 1,6,3,6,2,0,1,0,796,4,0,0.0,0.005025125628140704,0.0,36.18090452261306,0.9711568965517242,0.7715344827586208,0.9542132183908045,0,0,121.96528735632184,0.7152005747126438,796,0,0.5058
2026-02-05,Line A,Shift 2,14,3,6,2,0,2,0,892,3,0,0.0,0.0033632286995515697,0.0,32.28699551569507,0.9698011363636364,0.75509375,0.9680863636363636,0,0,121.75488636363637,0.7072284090909091,892,0,1.0
2026-02-06,Line A,Shift 3,22,4,6,2,0,3,0,1050,6,1,0.0009523809523809524,0.005714285714285714,0.0,27.428571428571427,0.9699949438202247,0.7404140449438202,0.9610904494382022,0,0,120.81398876404494,0.695426404494382,1050,1,0.8571
2026-02-05,Line B,Shift 1,6,3,6,2,0,1,1,863,2,0,0.0,0.002317497103128621,0.0,33.371958285052145,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,0,111.89562500000001,0.6606835227272727,863,0,1.0
2026-02-05,Line B,Shift 2,14,3,6,2,0,2,1,924,4,0,0.0,0.004329004329004329,0.0,31.16883116883117,0.970316384180791,0.7160909604519774,0.958379661016949,0,0,111.57118644067796,0.6649429378531073,924,0,0.6202
2026-02-06,Line B,Shift 3,22,4,6,2,0,3,1,759,5,0,0.0,0.006587615283267457,0.0,37.944664031620555,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0,108.73803370786516,0.608338202247191,759,0,0.8607
2026-02-05,Line B,Shift 1,6,3,6,2,0,1,1,723,3,0,0.0,0.004149377593360996,0.008784722222222222,39.83402489626556,0.9605514124293785,0.6269536723163842,0.9538604519774012,253,1,94.99734463276836,0.5716604519774011,723,0,0.8676
2026-02-05,Line B,Shift 2,14,3,6,2,0,2,1,858,5,1,0.0011655011655011655,0.005827505827505828,0.008506944444444444,33.56643356643357,0.9614744318181819,0.6564625000000001,0.9428977272727272,245,1,95.71289772727273,0.5940198863636363,858,1,0.8262
2026-02-06,Line B,Shift 3,22,4,6,2,0,3,1,890,1,0,0.0,0.0011235955056179776,0.11322916666666667,32.359550561797754,0.9596569832402235,0.6435245810055866,0.9638513966480448,3261,1,95.2254189944134,0.5946603351955307,890,0,0.5785
2026-02-05,Line B,Shift 1,6,3,6,2,0,1,1,1050,3,0,0.0,0.002857142857142857,0.0,27.428571428571427,0.9657640000000001,0.7633297142857142,0.9598091428571428,0,0,127.83445714285713,0.7084662857142857,1050,0,1.0
2026-02-05,Line B,Shift 2,14,3,6,2,0,2,1,1050,4,0,0.0,0.0038095238095238095,0.0,27.428571428571427,0.961093220338983,0.7580553672316385,0.9796604519774011,0,0,127.4880790960452,0.7118265536723164,1050,0,0.3697
2026-02-06,Line B,Shift 3,22,4,6,2,0,3,1,1033,6,0,0.0,0.005808325266214908,0.0870486111111111,27.87996127783156,0.9595553072625699,0.7858726256983241,0.9731631284916201,2507,1,128.4187150837989,0.7342351955307262,1033,0,0.913
2026-02-05,Line C,Shift 1,6,3,6,2,0,1,2,1050,5,0,0.0,0.004761904761904762,0.13798611111111111,27.428571428571427,0.9684011363636364,0.7713215909090909,0.9683693181818182,3974,1,126.56880681818183,0.7208255681818182,1050,0,0.862
2026-02-05,Line C,Shift 2,14,3,6,2,0,2,2,969,2,0,0.0,0.0020639834881320948,0.136875,29.721362229102166,0.9675180790960451,0.7758463276836158,0.9586621468926554,3942,1,125.83853107344632,0.7159553672316384,969,0,0.8631
2026-02-06,Line C,Shift 3,22,4,6,2,0,3,2,915,2,0,0.0,0.002185792349726776,0.0,31.475409836065573,0.9660954545454546,0.7738732954545454,0.9695846590909091,0,0,125.31721590909092,0.7257812499999999,915,0,0.433
2026-02-05,Line C,Shift 1,6,3,6,2,0,1,2,694,3,1,0.001440922190201729,0.004322766570605188,0.0,41.4985590778098,0.9734926553672316,0.6269056497175142,0.9553672316384181,0,0,97.6635593220339,0.5813502824858757,694,1,0.4621
2026-02-05,Line C,Shift 2,14,3,6,2,0,2,2,707,5,0,0.0,0.007072135785007072,0.0,40.735502121640735,0.9717162921348315,0.6548410112359551,0.9551494382022473,0,0,97.9258988764045,0.6051241573033708,707,0,0.4195
2026-02-06,Line C,Shift 3,22,4,6,2,0,3,2,692,3,0,0.0,0.004335260115606936,0.0,41.61849710982659,0.9691514450867051,0.6074329479768786,0.9537063583815029,0,0,98.41479768786127,0.5575803468208093,692,0,0.619
2026-02-05,Line C,Shift 1,6,3,6,2,0,1,2,875,2,1,0.001142857142857143,0.002285714285714286,0.0,32.91428571428571,0.9558448863636364,0.7807528409090909,0.9775556818181819,0,0,130.69335227272725,0.7297176136363636,875,1,0.423
2026-02-05,Line C,Shift 2,14,3,6,2,0,2,2,951,2,0,0.0,0.002103049421661409,0.0,30.28391167192429,0.959408,0.7887599999999999,0.9514285714285714,0,0,129.8790857142857,0.7162628571428572,951,0,0.8988
2026-02-06,Line C,Shift 3,22,4,6,2,0,3,2,955,6,0,0.0,0.0062827225130890054,0.088125,30.157068062827225,0.9592327485380117,0.7542111111111112,0.9711321637426901,2538,1,130.86356725146197,0.7041649122807018,955,0,0.3963
2026-02-05,Line D,Shift 1,6,3,6,2,0,1,3,581,4,1,0.0017211703958691911,0.0068846815834767644,0.11385416666666667,49.5697074010327,0.97625197740113,0.6071683615819209,0.9534841807909605,3279,1,88.73045197740113,0.5665514124293786,581,1,0.2019
2026-02-05,Line D,Shift 2,14,3,6,2,0,2,3,788,2,1,0.0012690355329949238,0.0025380710659898475,0.06784722222222223,36.54822335025381,0.9750948863636364,0.5983465909090909,0.9623090909090909,1954,1,90.01670454545454,0.5577159090909091,788,1,0.6215
2026-02-06,Line D,Shift 3,22,4,6,2,0,3,3,693,4,1,0.001443001443001443,0.005772005772005772,0.0,41.55844155844156,0.9761469273743016,0.5908648044692737,0.9510592178770949,0,0,89.68357541899442,0.5472212290502794,693,1,0.4022
2026-02-05,Line D,Shift 1,6,3,6,2,0,1,3,859,5,0,0.0,0.005820721769499418,0.15215277777777778,33.527357392316645,0.9577932203389831,0.7727412429378532,0.9548954802259887,4382,1,124.61988700564973,0.7059016949152542,859,0,0.8478
2026-02-05,Line D,Shift 2,14,3,6,2,0,2,3,869,6,0,0.0,0.006904487917146145,0.07708333333333334,33.1415420023015,0.9601118644067796,0.7691152542372881,0.9529186440677966,2220,1,124.07531073446329,0.701254802259887,869,0,0.9229
2026-02-06,Line D,Shift 3,22,4,6,2,0,3,3,776,2,0,0.0,0.002577319587628866,0.0,37.11340206185567,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,0,125.79796511627907,0.7229529069767442,776,0,0.5149
2026-02-05,Line D,Shift 1,6,3,6,2,0,1,3,796,6,0,0.0,0.007537688442211055,0.0,36.18090452261306,0.970548275862069,0.7340936781609195,0.969635632183908,0,0,116.3509195402299,0.6886327586206897,796,0,0.7548
2026-02-05,Line D,Shift 2,14,3,6,2,0,2,3,955,5,0,0.0,0.005235602094240838,0.0,30.157068062827225,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0,115.43598870056496,0.6333661016949153,955,0,0.327
2026-02-06,Line D,Shift 3,22,4,6,2,0,3,3,813,3,0,0.0,0.0036900369003690036,0.0,35.42435424354244,0.9663485875706215,0.7424570621468926,0.9622666666666667,0,0,115.46514124293786,0.6876158192090396,813,0,0.8847
2026-02-06,Line A,Shift 1,6,4,6,2,0,1,0,1046,5,1,0.0009560229445506692,0.004780114722753346,0.10298611111111111,27.533460803059274,0.9714869318181818,0.7811892045454545,0.9603221590909091,2966,1,126.66471590909092,0.7268857954545455,1046,1,0.6271
2026-02-06,Line A,Shift 2,14,4,6,2,0,2,0,983,4,0,0.0,0.004069175991861648,0.08,29.298067141403866,0.9732103448275863,0.7720936781609196,0.9673367816091953,2304,1,126.53528735632183,0.7261856321839081,983,0,0.4772
2026-02-07,Line A,Shift 3,22,5,6,2,1,3,0,992,3,1,0.0010080645161290322,0.0030241935483870967,0.12402777777777778,29.032258064516128,0.9726114285714286,0.7704497142857143,0.9543937142857143,3572,1,128.15182857142858,0.7158011428571428,992,1,0.5229
2026-02-06,Line A,Shift 1,6,4,6,2,0,1,0,747,2,0,0.0,0.002677376171352075,0.14854166666666666,38.55421686746988,0.9579948863636364,0.6420017045454546,0.9496204545454545,4278,1,99.07823863636364,0.5804988636363636,747,0,0.503
2026-02-06,Line A,Shift 2,14,4,6,2,0,2,0,683,3,0,0.0,0.004392386530014641,0.07232638888888888,42.166910688140554,0.9595845714285715,0.6536731428571428,0.9767611428571429,2083,1,99.8704,0.6098668571428572,683,0,0.8931
2026-02-07,Line A,Shift 3,22,5,6,2,1,3,0,736,6,0,0.0,0.008152173913043478,0.08489583333333334,39.130434782608695,0.960858757062147,0.6334305084745763,0.9482943502824858,2445,1,98.41564971751413,0.5724553672316385,736,0,0.2409
2026-02-06,Line A,Shift 1,6,4,6,2,0,1,0,927,6,0,0.0,0.006472491909385114,0.0,31.067961165048544,0.9711568965517242,0.7715344827586208,0.9542132183908045,0,0,121.96528735632184,0.7152005747126438,927,0,0.5704
2026-02-06,Line A,Shift 2,14,4,6,2,0,2,0,1012,3,0,0.0,0.0029644268774703555,0.0,28.458498023715414,0.9698011363636364,0.75509375,0.9680863636363636,0,0,121.75488636363637,0.7072284090909091,1012,0,1.0
2026-02-07,Line A,Shift 3,22,5,6,2,1,3,0,958,3,0,0.0,0.003131524008350731,0.21493055555555557,30.062630480167016,0.9699949438202247,0.7404140449438202,0.9610904494382022,6190,1,120.81398876404494,0.695426404494382,958,0,0.3752
2026-02-06,Line B,Shift 1,6,4,6,2,0,1,1,955,4,1,0.0010471204188481676,0.004188481675392671,0.0,30.157068062827225,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,0,111.89562500000001,0.6606835227272727,955,1,0.6762
2026-02-06,Line B,Shift 2,14,4,6,2,0,2,1,758,6,0,0.0,0.0079155672823219,0.0,37.99472295514512,0.970316384180791,0.7160909604519774,0.958379661016949,0,0,111.57118644067796,0.6649429378531073,758,0,0.8404
2026-02-07,Line B,Shift 3,22,5,6,2,1,3,1,776,3,0,0.0,0.003865979381443299,0.0,37.11340206185567,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0,108.73803370786516,0.608338202247191,776,0,1.0
2026-02-06,Line B,Shift 1,6,4,6,2,0,1,1,752,2,0,0.0,0.0026595744680851063,0.05260416666666667,38.297872340425535,0.9605514124293785,0.6269536723163842,0.9538604519774012,1515,1,94.99734463276836,0.5716604519774011,752,0,0.5123
2026-02-06,Line B,Shift 2,14,4,6,2,0,2,1,829,5,0,0.0,0.006031363088057901,0.04142361111111111,34.74065138721351,0.9614744318181819,0.6564625000000001,0.9428977272727272,1193,1,95.71289772727273,0.5940198863636363,829,0,0.6696
2026-02-07,Line B,Shift 3,22,5,6,2,1,3,1,852,5,0,0.0,0.005868544600938967,0.0,33.80281690140845,0.9596569832402235,0.6435245810055866,0.9638513966480448,0,0,95.2254189944134,0.5946603351955307,852,0,0.8819
2026-02-06,Line B,Shift 1,6,4,6,2,0,1,1,991,2,0,0.0,0.0020181634712411706,0.09798611111111111,29.061553985872855,0.9657640000000001,0.7633297142857142,0.9598091428571428,2822,1,127.83445714285713,0.7084662857142857,991,0,0.734
2026-02-06,Line B,Shift 2,14,4,6,2,0,2,1,905,4,0,0.0,0.004419889502762431,0.03895833333333333,31.823204419889503,0.961093220338983,0.7580553672316385,0.9796604519774011,1122,1,127.4880790960452,0.7118265536723164,905,0,0.6429
2026-02-07,Line B,Shift 3,22,5,6,2,1,3,1,972,4,0,0.0,0.00411522633744856,0.03861111111111111,29.62962962962963,0.9595553072625699,0.7858726256983241,0.9731631284916201,1112,1,128.4187150837989,0.7342351955307262,972,0,0.9614
2026-02-06,Line C,Shift 1,6,4,6,2,0,1,2,972,5,1,0.00102880658436214,0.0051440329218107,0.0,29.62962962962963,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,0,126.56880681818183,0.7208255681818182,972,1,0.4218
2026-02-06,Line C,Shift 2,14,4,6,2,0,2,2,1050,2,0,0.0,0.0019047619047619048,0.0,27.428571428571427,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,0,125.83853107344632,0.7159553672316384,1050,0,0.5662
2026-02-07,Line C,Shift 3,22,5,6,2,1,3,2,894,5,0,0.0,0.005592841163310962,0.0,32.214765100671144,0.9660954545454546,0.7738732954545454,0.9695846590909091,0,0,125.31721590909092,0.7257812499999999,894,0,0.6956
2026-02-06,Line C,Shift 1,6,4,6,2,0,1,2,724,4,0,0.0,0.0055248618784530384,0.0,39.77900552486188,0.9734926553672316,0.6269056497175142,0.9553672316384181,0,0,97.6635593220339,0.5813502824858757,724,0,0.6458
2026-02-06,Line C,Shift 2,14,4,6,2,0,2,2,866,5,0,0.0,0.005773672055427252,0.0,33.25635103926097,0.9717162921348315,0.6548410112359551,0.9551494382022473,0,0,97.9258988764045,0.6051241573033708,866,0,0.7181
2026-02-07,Line C,Shift 3,22,5,6,2,1,3,2,681,4,0,0.0,0.005873715124816446,0.0,42.290748898678416,0.9691514450867051,0.6074329479768786,0.9537063583815029,0,0,98.41479768786127,0.5575803468208093,681,0,0.2641
2026-02-06,Line C,Shift 1,6,4,6,2,0,1,2,1005,6,0,0.0,0.005970149253731343,0.06222222222222222,28.65671641791045,0.9558448863636364,0.7807528409090909,0.9775556818181819,1792,1,130.69335227272725,0.7297176136363636,1005,0,0.476
2026-02-06,Line C,Shift 2,14,4,6,2,0,2,2,909,2,0,0.0,0.0022002200220022,0.08364583333333334,31.683168316831683,0.959408,0.7887599999999999,0.9514285714285714,2409,1,129.8790857142857,0.7162628571428572,909,0,0.3993
2026-02-07,Line C,Shift 3,22,5,6,2,1,3,2,1050,4,0,0.0,0.0038095238095238095,0.0,27.428571428571427,0.9592327485380117,0.7542111111111112,0.9711321637426901,0,0,130.86356725146197,0.7041649122807018,1050,0,1.0
2026-02-06,Line D,Shift 1,6,4,6,2,0,1,3,665,5,0,0.0,0.007518796992481203,0.0,43.30827067669173,0.97625197740113,0.6071683615819209,0.9534841807909605,0,0,88.73045197740113,0.5665514124293786,665,0,0.7749
2026-02-06,Line D,Shift 2,14,4,6,2,0,2,3,642,3,0,0.0,0.004672897196261682,0.0,44.85981308411215,0.9750948863636364,0.5983465909090909,0.9623090909090909,0,0,90.01670454545454,0.5577159090909091,642,0,0.2494
2026-02-07,Line D,Shift 3,22,5,6,2,1,3,3,614,7,0,0.0,0.011400651465798045,0.12208333333333334,46.90553745928339,0.9761469273743016,0.5908648044692737,0.9510592178770949,3516,1,89.68357541899442,0.5472212290502794,614,0,0.2004
2026-02-06,Line D,Shift 1,6,4,6,2,0,1,3,951,4,0,0.0,0.004206098843322818,0.0,30.28391167192429,0.9577932203389831,0.7727412429378532,0.9548954802259887,0,0,124.61988700564973,0.7059016949152542,951,0,0.8292
2026-02-06,Line D,Shift 2,14,4,6,2,0,2,3,939,2,0,0.0,0.002129925452609159,0.0,30.670926517571885,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,0,124.07531073446329,0.701254802259887,939,0,1.0
2026-02-07,Line D,Shift 3,22,5,6,2,1,3,3,970,2,0,0.0,0.002061855670103093,0.20131944444444444,29.690721649484537,0.9582296511627908,0.8025308139534885,0.9455558139534884,5798,1,125.79796511627907,0.7229529069767442,970,0,0.7987
