recorded_hour,day_of_week,week_of_year,is_weekend,line_encoded,total_pass,pass_rate,downtime_rate,availability,performance,quality,downtime_count,efficiency
22,6,6,1,1,5.0,0.0073964497041420114,0.020729167386889458,0.9596569832402236,0.6435245810055866,0.9638513966480448,1,0.4695
14,5,6,1,1,3.0,0.0028680688336520078,0.054027777165174484,0.961093220338983,0.7580553672316385,0.9796604519774011,1,0.4352
22,6,6,1,1,2.0,0.0019047619047619048,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,1.0
6,5,6,1,2,2.0,0.0022346368715083797,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,0.6667
14,5,6,1,2,3.0,0.003015075376884422,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,0.75
22,6,6,1,2,4.0,0.0038095238095238095,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,0.9512
6,5,6,1,2,3.0,0.004137931034482759,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,0.684
14,5,6,1,2,3.0,0.0033076074972436605,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,1.0
22,6,6,1,2,2.0,0.002472187886279357,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,0.6514
14,5,6,1,2,3.0,0.0039164490861618795,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,0.6038
6,5,6,1,3,5.0,0.00778816199376947,0.10709635447710752,0.97625197740113,0.6071683615819209,0.9534841807909604,1,0.4668
14,5,6,1,3,4.0,0.006837606837606838,0.07729166746139526,0.9750948863636364,0.5983465909090909,0.9623090909090908,1,0.2204
22,6,6,1,3,4.0,0.0064,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,0.4271
6,5,6,1,3,2.0,0.0025348542458808617,0.10709635447710752,0.9577932203389832,0.7727412429378532,0.9548954802259888,1,0.3961
14,5,6,1,3,6.0,0.006097560975609756,0.09947916865348816,0.9601118644067796,0.7691152542372881,0.9529186440677966,1,0.5866
22,6,6,1,3,7.0,0.007462686567164179,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,0.7882
6,5,6,1,3,3.0,0.003181336161187699,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,0.479
14,5,6,1,3,5.0,0.00563063063063063,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0.5007
22,6,6,1,3,3.0,0.003389830508474576,0.10097222030162811,0.9663485875706216,0.7424570621468926,0.9622666666666668,1,0.899
6,6,6,1,0,4.0,0.0038095238095238095,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,0.9439
14,6,6,1,0,3.0,0.0030425963488843813,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,0.321
22,0,7,0,0,4.0,0.0038095238095238095,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,0.7857
6,6,6,1,0,5.0,0.00620347394540943,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,0.6203
14,6,6,1,0,3.0,0.004032258064516129,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,0.4932
22,0,7,0,0,3.0,0.003575685339690107,0.07246527820825577,0.960858757062147,0.6334305084745763,0.9482943502824858,1,0.9275
14,6,6,1,0,4.0,0.004158004158004158,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,0.9086
14,6,6,1,1,2.0,0.0023952095808383233,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,0.8405
22,0,7,0,1,2.0,0.002380952380952381,0.06392361223697662,0.9707780898876404,0.6486887640449438,0.9695876404494382,1,0.9361
6,6,6,1,1,6.0,0.008333333333333333,0.01284722238779068,0.9605514124293784,0.6269536723163842,0.9538604519774012,1,0.7506
14,6,6,1,1,2.0,0.003110419906687403,0.023333333432674408,0.961474431818182,0.6564625000000001,0.9428977272727272,1,0.363
22,0,7,0,1,4.0,0.005952380952380952,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,0.3537
6,6,6,1,1,2.0,0.0023014959723820483,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,0.3799
14,6,6,1,1,4.0,0.0038095238095238095,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,0.3354
22,0,7,0,1,3.0,0.002857142857142857,0.07965277880430222,0.95955530726257,0.7858726256983241,0.97316312849162,1,0.7018
6,6,6,1,2,2.0,0.001951219512195122,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,1.0
14,6,6,1,2,4.0,0.004571428571428572,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,1.0
22,0,7,0,2,3.0,0.002857142857142857,0.008090278133749962,0.9660954545454546,0.7738732954545454,0.9695846590909092,1,0.9919
6,6,6,1,2,4.0,0.004975124378109453,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,1.0
14,6,6,1,2,4.0,0.005263157894736842,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,0.4029
22,0,7,0,2,3.0,0.003663003663003663,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,0.5724
6,6,6,1,2,4.0,0.0038797284190106693,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,0.4482
22,0,7,0,2,6.0,0.0057361376673040155,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,0.5993
6,6,6,1,3,2.0,0.0027472527472527475,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,0.4608
14,6,6,1,3,2.0,0.0030120481927710845,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,0.6393
22,0,7,0,3,3.0,0.0043541364296081275,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,0.9517
6,6,6,1,3,6.0,0.005714285714285714,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,1.0
14,6,6,1,3,3.0,0.003947368421052632,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,0.7679
22,0,7,0,3,2.0,0.0027739251040221915,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,0.4844
14,6,6,1,3,2.0,0.0022650056625141564,0.10709635447710752,0.9679265536723164,0.677564406779661,0.9646892655367232,1,0.8182
22,0,7,0,3,2.0,0.002008032128514056,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,1.0
6,0,7,0,0,2.0,0.002028397565922921,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,0.4129
14,0,7,0,0,4.0,0.004166666666666667,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,0.334
22,1,7,0,0,4.0,0.0038095238095238095,0.03809027746319771,0.9726114285714286,0.7704497142857143,0.9543937142857144,1,0.572
6,0,7,0,0,2.0,0.003048780487804878,0.09378471970558167,0.9579948863636364,0.6420017045454546,0.9496204545454544,1,0.3061
14,0,7,0,0,3.0,0.0045871559633027525,0.06899305433034897,0.9595845714285716,0.6536731428571428,0.9767611428571428,1,0.2187
22,1,7,0,0,3.0,0.004137931034482759,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,0.8393
6,0,7,0,0,2.0,0.001951219512195122,0.06555555760860443,0.9711568965517242,0.7715344827586208,0.9542132183908044,1,0.9344
14,0,7,0,0,2.0,0.0021008403361344537,0.06531249731779099,0.9698011363636364,0.75509375,0.9680863636363636,1,0.3996
22,1,7,0,0,0.0,0.0,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,0.9175
6,0,7,0,1,3.0,0.0037174721189591076,0.0842013880610466,0.9694767045454546,0.7222562499999999,0.9522732954545454,1,0.87
14,0,7,0,1,6.0,0.006191950464396285,0.08958332985639572,0.970316384180791,0.7160909604519774,0.958379661016949,1,0.8677
22,1,7,0,1,6.0,0.007481296758104738,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0.4283
6,0,7,0,1,4.0,0.005082592121982211,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,0.784
14,0,7,0,1,3.0,0.003708281829419036,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,0.5981
22,1,7,0,1,4.0,0.00554016620498615,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,0.5611
6,0,7,0,1,3.0,0.002932551319648094,0.10709635447710752,0.965764,0.7633297142857142,0.9598091428571428,1,0.823
14,0,7,0,1,6.0,0.005714285714285714,0.10475694388151169,0.961093220338983,0.7580553672316385,0.9796604519774011,1,0.8952
22,1,7,0,1,3.0,0.0031479538300104933,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,1.0
6,0,7,0,2,3.0,0.003424657534246575,0.014201388694345951,0.9684011363636364,0.7713215909090909,0.9683693181818182,1,0.3775
14,0,7,0,2,3.0,0.0036188178528347406,0.0073958332650363445,0.9675180790960451,0.7758463276836158,0.9586621468926554,1,0.4528
22,1,7,0,2,3.0,0.0034762456546929316,0.04312499985098839,0.9660954545454546,0.7738732954545454,0.9695846590909092,1,0.9569
6,0,7,0,2,4.0,0.006289308176100629,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,0.7164
14,0,7,0,2,3.0,0.003865979381443299,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,0.966
22,1,7,0,2,3.0,0.004026845637583893,0.061423610895872116,0.9691514450867053,0.6074329479768786,0.9537063583815028,1,0.3384
6,0,7,0,2,3.0,0.002857142857142857,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,0.4091
14,0,7,0,2,2.0,0.0019047619047619048,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,1.0
22,1,7,0,2,1.0,0.0009523809523809524,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,0.9352
6,0,7,0,3,1.0,0.0014144271570014145,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,0.1552
14,0,7,0,3,3.0,0.00423728813559322,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,0.245
22,1,7,0,3,2.0,0.002631578947368421,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,0.8761
6,0,7,0,3,2.0,0.0020942408376963353,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,1.0
14,0,7,0,3,6.0,0.005905511811023622,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,1.0
22,1,7,0,3,6.0,0.0064034151547491995,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,0.992
6,0,7,0,3,6.0,0.007067137809187279,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,0.4121
14,0,7,0,3,6.0,0.0058997050147492625,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,1.0
22,1,7,0,3,2.0,0.002171552660152009,0.08725694566965103,0.9663485875706216,0.7424570621468926,0.9622666666666668,1,0.9127
6,1,7,0,0,4.0,0.0038095238095238095,0.03239583224058151,0.9714869318181818,0.7811892045454545,0.9603221590909092,1,0.3258
14,1,7,0,0,3.0,0.002857142857142857,0.04190972074866295,0.9732103448275864,0.7720936781609196,0.9673367816091952,1,0.6012
22,2,7,0,0,4.0,0.0038095238095238095,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,0.7386
6,1,7,0,0,3.0,0.003658536585365854,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,0.7235
14,1,7,0,0,2.0,0.002631578947368421,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,0.3861
22,2,7,0,0,7.0,0.0109717868338558,0.04659722372889519,0.960858757062147,0.6334305084745763,0.9482943502824858,1,0.1511
6,1,7,0,0,2.0,0.002635046113306983,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,0.7435
14,1,7,0,0,4.0,0.004728132387706856,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,0.5276
22,2,7,0,0,7.0,0.007099391480730223,0.10709635447710752,0.9699949438202248,0.7404140449438202,0.9610904494382022,1,0.8914
6,1,7,0,1,4.0,0.00510204081632653,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,0.9547
14,1,7,0,1,5.0,0.005656108597285068,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,0.4162
22,2,7,0,1,2.0,0.002512562814070352,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,1.0
6,1,7,0,1,5.0,0.007462686567164179,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,0.3618
14,1,7,0,1,2.0,0.002621231979030144,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,0.532
22,2,7,0,1,2.0,0.002932551319648094,0.09972222149372101,0.9596569832402236,0.6435245810055866,0.9638513966480448,1,0.5905
6,1,7,0,1,4.0,0.004052684903748734,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,0.3972
14,1,7,0,1,4.0,0.004705882352941176,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,0.646
22,2,7,0,1,5.0,0.0049261083743842365,0.04583333432674408,0.95955530726257,0.7858726256983241,0.97316312849162,1,0.5452
6,1,7,0,2,2.0,0.00202020202020202,0.07222222536802292,0.9684011363636364,0.7713215909090909,0.9683693181818182,1,0.6115
14,1,7,0,2,4.0,0.005517241379310344,0.0711805522441864,0.9675180790960451,0.7758463276836158,0.9586621468926554,1,0.2803
22,2,7,0,2,3.0,0.002857142857142857,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,1.0
6,1,7,0,2,3.0,0.0036719706242350062,0.06996528059244156,0.9734926553672316,0.6269056497175142,0.955367231638418,1,0.299
14,1,7,0,2,4.0,0.00546448087431694,0.03940972313284874,0.9717162921348316,0.6548410112359551,0.9551494382022472,1,0.345
22,2,7,0,2,5.0,0.005973715651135006,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,0.2328
6,1,7,0,2,4.0,0.004830917874396135,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,0.6164
14,1,7,0,2,3.0,0.002857142857142857,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,0.9665
22,2,7,0,2,2.0,0.0019047619047619048,0.10709635447710752,0.9592327485380115,0.7542111111111112,0.97113216374269,1,0.7897
6,1,7,0,3,4.0,0.00641025641025641,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,0.7705
14,1,7,0,3,5.0,0.007082152974504249,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,0.6034
22,2,7,0,3,5.0,0.007246376811594203,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,0.3852
6,1,7,0,3,5.0,0.0055309734513274336,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,0.8017
14,1,7,0,3,3.0,0.0031185031185031187,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,1.0
22,2,7,0,3,2.0,0.002304147465437788,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,0.8023
6,1,7,0,3,2.0,0.001968503937007874,0.10709635447710752,0.970548275862069,0.7340936781609195,0.969635632183908,1,0.533
14,1,7,0,3,4.0,0.0041279669762641896,0.10709635447710752,0.9679265536723164,0.677564406779661,0.9646892655367232,1,0.4959
22,2,7,0,3,1.0,0.001049317943336831,0.08451388776302338,0.9663485875706216,0.7424570621468926,0.9622666666666668,1,0.5698
6,2,7,0,0,5.0,0.004775549188156638,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,1.0
14,2,7,0,0,4.0,0.0038095238095238095,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,1.0
22,3,7,0,0,3.0,0.002857142857142857,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,1.0
6,2,7,0,0,3.0,0.003472222222222222,0.0677083358168602,0.9579948863636364,0.6420017045454546,0.9496204545454544,1,0.2745
14,2,7,0,0,6.0,0.008415147265077139,0.061493054032325745,0.9595845714285716,0.6536731428571428,0.9767611428571428,1,0.2869
22,3,7,0,0,0.0,0.0,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,0.9824
6,2,7,0,0,3.0,0.003083247687564234,0.07326389104127884,0.9711568965517242,0.7715344827586208,0.9542132183908044,1,0.4885
14,2,7,0,0,3.0,0.0033076074972436605,0.09190972149372101,0.9698011363636364,0.75509375,0.9680863636363636,1,0.9081
22,3,7,0,0,5.0,0.0058823529411764705,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,0.9226
6,2,7,0,1,3.0,0.0043541364296081275,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,0.3077
14,2,7,0,1,5.0,0.005213764337851929,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,0.4718
22,3,7,0,1,4.0,0.004366812227074236,0.10709635447710752,0.9707780898876404,0.6486887640449438,0.9695876404494382,1,0.8479
6,2,7,0,1,5.0,0.008237232289950576,0.10709635447710752,0.9605514124293784,0.6269536723163842,0.9538604519774012,1,0.5272
14,2,7,0,1,6.0,0.008746355685131196,0.10709635447710752,0.961474431818182,0.6564625000000001,0.9428977272727272,1,0.8195
22,3,7,0,1,3.0,0.0049261083743842365,0.07750000059604645,0.9596569832402236,0.6435245810055866,0.9638513966480448,2,0.172
6,2,7,0,1,5.0,0.004826254826254826,0.037638887763023376,0.965764,0.7633297142857142,0.9598091428571428,1,0.7335
14,2,7,0,1,5.0,0.004761904761904762,0.05319444462656975,0.961093220338983,0.7580553672316385,0.9796604519774011,1,0.9468
22,3,7,0,1,4.0,0.0038095238095238095,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,1.0
6,2,7,0,2,6.0,0.005714285714285714,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,0.8473
14,2,7,0,2,2.0,0.001937984496124031,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,1.0
22,3,7,0,2,5.0,0.005793742757821553,0.10709635447710752,0.9660954545454546,0.7738732954545454,0.9695846590909092,1,0.8409
6,2,7,0,2,2.0,0.0028530670470756064,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,0.4527
14,2,7,0,2,6.0,0.007211538461538462,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,0.5012
22,3,7,0,2,6.0,0.008645533141210375,0.09420138597488403,0.9691514450867053,0.6074329479768786,0.9537063583815028,1,0.9058
6,2,7,0,2,5.0,0.0053475935828877,0.10709635447710752,0.9558448863636364,0.7807528409090909,0.977555681818182,1,0.6217
14,2,7,0,2,5.0,0.0053590568060021436,0.10709635447710752,0.959408,0.7887599999999999,0.9514285714285714,1,0.5974
22,3,7,0,2,2.0,0.0020181634712411706,0.10709635447710752,0.9592327485380115,0.7542111111111112,0.97113216374269,3,0.412
6,2,7,0,3,2.0,0.0028169014084507044,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,0.3513
14,2,7,0,3,4.0,0.005326231691078562,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,0.3283
22,3,7,0,3,4.0,0.005625879043600563,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,0.32
6,2,7,0,3,5.0,0.005330490405117271,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,0.7126
14,2,7,0,3,4.0,0.0045871559633027525,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,0.2882
22,3,7,0,3,5.0,0.0049504950495049506,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,1.0
6,2,7,0,3,3.0,0.003870967741935484,0.05770833417773247,0.970548275862069,0.7340936781609195,0.969635632183908,1,0.5203
14,2,7,0,3,2.0,0.0022701475595913734,0.04732638970017433,0.9679265536723164,0.677564406779661,0.9646892655367232,1,0.9527
22,3,7,0,3,2.0,0.0019047619047619048,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,1.0
6,3,7,0,0,5.0,0.004965243296921549,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,0.6601
14,3,7,0,0,5.0,0.004761904761904762,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,0.8714
22,4,7,0,0,5.0,0.004761904761904762,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,1.0
6,3,7,0,0,4.0,0.0044943820224719105,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,0.8
14,3,7,0,0,2.0,0.002506265664160401,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,0.3644
22,4,7,0,0,7.0,0.009421265141318977,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,1.0
6,3,7,0,0,3.0,0.002857142857142857,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,0.5305
14,3,7,0,0,3.0,0.0029498525073746312,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,0.8853
22,4,7,0,0,2.0,0.002074688796680498,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,0.2546
6,3,7,0,1,6.0,0.007792207792207792,0.10709635447710752,0.9694767045454546,0.7222562499999999,0.9522732954545454,1,0.7887
14,3,7,0,1,2.0,0.0024183796856106408,0.10709635447710752,0.970316384180791,0.7160909604519774,0.958379661016949,1,0.7996
22,4,7,0,1,5.0,0.006596306068601583,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0.4816
6,3,7,0,1,6.0,0.008670520231213872,0.05920138955116272,0.9605514124293784,0.6269536723163842,0.9538604519774012,2,0.4666
14,3,7,0,1,2.0,0.0027210884353741495,0.10709635447710752,0.961474431818182,0.6564625000000001,0.9428977272727272,2,0.7633
22,4,7,0,1,3.0,0.0048,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,0.3978
6,3,7,0,1,4.0,0.0038095238095238095,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,1.0
14,3,7,0,1,5.0,0.004761904761904762,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,1.0
22,4,7,0,1,2.0,0.0019047619047619048,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,0.9869
6,3,7,0,2,2.0,0.0020833333333333333,0.10709635447710752,0.9684011363636364,0.7713215909090909,0.9683693181818182,1,0.3316
14,3,7,0,2,4.0,0.004305705059203444,0.10709635447710752,0.9675180790960451,0.7758463276836158,0.9586621468926554,1,0.8067
22,4,7,0,2,4.0,0.004008016032064128,0.10709635447710752,0.9660954545454546,0.7738732954545454,0.9695846590909092,1,0.3305
6,3,7,0,2,4.0,0.004884004884004884,0.08065972477197647,0.9734926553672316,0.6269056497175142,0.955367231638418,1,0.9193
14,3,7,0,2,1.0,0.0012804097311139564,0.10180555284023285,0.9717162921348316,0.6548410112359551,0.9551494382022472,1,0.4469
22,4,7,0,2,3.0,0.0036900369003690036,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,0.52
6,3,7,0,2,5.0,0.00563063063063063,0.10709635447710752,0.9558448863636364,0.7807528409090909,0.977555681818182,3,0.4237
14,3,7,0,2,4.0,0.0038095238095238095,0.10709635447710752,0.959408,0.7887599999999999,0.9514285714285714,3,0.5834
22,4,7,0,2,1.0,0.0010504201680672268,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,1.0
6,3,7,0,3,2.0,0.002797202797202797,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,0.6971
14,3,7,0,3,2.0,0.002894356005788712,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,0.2258
